,Company name,"Street, no., building etc, line 1",City,Country,"NACE Rev. 2
Core code (4 digits)","Operating
revenue
(Turnover)
m EUR
2017","Operating
revenue
(Turnover)
m EUR
2016","Operating
revenue
(Turnover)
m EUR
2015","Operating
revenue
(Turnover)
m EUR
2014","Operating
revenue
(Turnover)
m EUR
2013","Operating
revenue
(Turnover)
m EUR
2012","Operating
revenue
(Turnover)
m EUR
2011","Operating
revenue
(Turnover)
m EUR
2010","Operating
revenue
(Turnover)
m EUR
2009","Operating
revenue
(Turnover)
m EUR
2008","Number of employees
2017","Number of employees
2016","Number of employees
2015","Number of employees
2014","Number of employees
2013","Number of employees
2012","Number of employees
2011","Number of employees
2010","Number of employees
2009","Number of employees
2008"
547.,CERAMICA ESPIRITU SANTO SA,"CALLE SEBASTIAN PALOMO LINARES, 17",ALAMEDA DE LA SAGRA,Spain,2332,n.a.,5,5,3,2,3,4,5,6,12,n.a.,38,36,26,28,37,39,45,60,74
982.,CERAMICA GAYGA SOCIEDAD LIMITADA,CARRETERA MADRID - CADIZ (KM 293. CM. VIEJO),BAILEN,Spain,2332,n.a.,2,2,2,n.a.,1,2,2,2,3,n.a.,17,16,12,n.a.,13,21,25,22,28
674.,CERAMICA GENERAL CASTANOS SOCIEDAD LIMITADA,"CAMINO POZUELO, S/N",BAILEN,Spain,2332,n.a.,0,0,0,0,0,0,0,0,1,n.a.,n.a.,n.a.,n.a.,1,1,6,7,9,19
350.,CERAMICA HERMANOS ZARZA SL,"CAMINO DE COLLADO, S/N",CRESPOS,Spain,2332,n.a.,1,1,1,0,0,0,1,1,1,n.a.,n.a.,n.a.,7,7,9,11,12,13,10
948.,CERAMICA INDUSTRIAL MEDITERRANEA SL,"CARRETERA A-31 (KM), 388",NOVELDA,Spain,2320,n.a.,n.a.,0,n.a.,0,0,0,0,0,1,n.a.,n.a.,n.a.,n.a.,n.a.,1,3,3,6,9
405.,CERAMICA INDUSTRIAL SAN FRANCISCO DE BAILEN SL,"CALLE MERCEDES MONTES, 28",BAILEN,Spain,2332,n.a.,2,2,1,1,1,1,1,2,3,n.a.,19,19,15,15,13,13,13,15,13
800.,CERAMICA J RUIZ E HIJOS SA,CARRETERA NACIONAL 502 (KM 1 600.),TALAVERA DE LA REINA,Spain,2332,n.a.,n.a.,n.a.,n.a.,1,2,2,2,2,2,n.a.,n.a.,n.a.,n.a.,27,27,27,27,27,29
720.,CERAMICA LA ANDALUZA DE BAILEN SL,CARRETERA MADRID - CADIZ (KM 293),BAILEN,Spain,2332,n.a.,2,2,2,2,2,2,3,3,5,n.a.,12,8,8,15,15,15,16,16,39
240.,CERAMICA LA COMA SA,"CALLE PEDRO I PONS, 18",BARCELONA,Spain,2332,n.a.,4,4,3,4,4,4,3,4,6,n.a.,18,16,15,17,18,20,22,23,27
351.,CERAMICA LA ESCANDELLA SA,"CARRETERA NOVELDA (KM 2,500)",AGOST,Spain,2332,n.a.,n.a.,28,26,25,23,24,27,26,40,n.a.,n.a.,158,159,154,139,149,150,151,237
468.,CERAMICA LA MANCHICA SL,"LUGAR A MANCHICA (CR. A SEARA, 1)",A MERCA,Spain,2332,n.a.,1,1,0,0,1,1,1,1,2,n.a.,9,10,8,5,9,19,19,27,28
1034.,CERAMICA LA PALOMA SL,"AVENIDA PORTUGAL, 47",PANTOJA,Spain,2332,n.a.,4,4,4,4,4,4,3,4,6,n.a.,30,22,24,23,23,27,31,35,46
1029.,CERAMICA LLANOS SA,"CALLE SORIA (PG DE LA VEGA), 1",BRIVIESCA,Spain,2332,n.a.,n.a.,n.a.,n.a.,n.a.,3,2,3,3,2,n.a.,n.a.,n.a.,n.a.,n.a.,15,17,16,17,25
646.,CERAMICA LOS ANTONIO SL,"CAMINO CANADA BAEZA, S/N",BAILEN,Spain,2332,n.a.,n.a.,n.a.,n.a.,n.a.,0,0,0,0,1,n.a.,n.a.,n.a.,n.a.,n.a.,1,2,5,6,10
654.,CERAMICA MALPESA SA,"CARRETERA NACIONAL IV, KM 303,600",VILLANUEVA DE LA REINA,Spain,2332,n.a.,6,5,5,5,7,9,12,15,35,n.a.,51,52,51,56,71,71,67,73,90
114.,CERAMICA MAYOR SA,"PARTIDA PLANET (MOLINERA), S/N",CALLOSA D'EN SARRIA,Spain,2332,n.a.,8,7,8,6,7,6,7,5,8,n.a.,75,73,73,68,61,64,55,53,79
520.,"CERAMICA MENENDEZ, SA","CAMINO DE LA CERAMICA, 54",OVIEDO,Spain,2332,n.a.,0,0,0,0,0,0,0,1,2,n.a.,n.a.,n.a.,n.a.,n.a.,1,2,7,17,20
241.,CERAMICA MILLAS HIJOS SA,"CALLE CASTILLO, 53 65",MORA,Spain,2332,n.a.,n.a.,4,5,6,4,3,4,4,6,n.a.,n.a.,22,22,23,23,24,28,28,47
715.,CERAMICA MIRAMAR SL,CARRETERA MADRID - CADIZ (293 P1. CM VIEJO),BAILEN,Spain,2332,n.a.,4,4,4,3,2,3,3,3,6,n.a.,18,16,16,15,9,15,16,16,39
363.,CERAMICA NULENSE SA,CARRETERA VILLAVIEJA (KM 1.600),NULES,Spain,2332,n.a.,130,130,110,99,75,52,46,45,56,n.a.,197,248,240,232,207,185,193,208,302
996.,"CERAMICA PENAFIEL, SA","CARRETERA NACIONAL 122, 54 KM.310",PENAFIEL,Spain,2332,n.a.,n.a.,n.a.,n.a.,2,2,2,2,2,3,n.a.,n.a.,n.a.,n.a.,13,15,15,17,17,23
11.,CERAMICA PENO SL,CARRETERA MONTES CLAROS (KM 1.200),TALAVERA DE LA REINA,Spain,2331,n.a.,1,1,1,2,2,2,1,1,2,n.a.,15,14,15,16,17,17,17,18,20
374.,CERAMICA PIEROLA SL,"CARRETERA ESPARRAGUERA A PIERA (KM), 10",ELS HOSTALETS DE PIEROLA,Spain,2332,n.a.,2,3,2,2,2,3,4,5,7,n.a.,25,24,19,23,27,30,30,31,35
319.,"CERAMICA RIBESALBES, SA","CARRETERA RIBESALBES (KM 3,300), APTO CORREOS 128",ONDA,Spain,2331,n.a.,11,11,12,11,10,10,10,9,9,n.a.,38,41,41,39,39,39,39,40,40
819.,CERAMICA RIOBOO SL,"LUGAR GANDARA (PRAVIO), 14",CAMBRE,Spain,2332,n.a.,n.a.,n.a.,n.a.,1,1,1,2,2,3,n.a.,n.a.,n.a.,n.a.,10,8,15,26,28,29
630.,CERAMICA SALONI SOCIEDAD ANONIMA,"CARRETERA CV-16, KM 17",SANT JOAN DE MORO,Spain,2331,n.a.,n.a.,89,85,80,75,92,97,98,100,n.a.,n.a.,357,355,366,430,517,535,567,494
958.,CERAMICA TARRAGONA SOCIEDAD LIMITADA,"CALLE RONDA DE LERIDA, 21",ALFARO,Spain,2332,n.a.,0,0,0,0,0,0,0,1,2,n.a.,n.a.,n.a.,1,1,2,2,5,3,27
103.,CERAMICA TECNICA DE ILLESCAS SL,CARRETERA NACIONAL 401 MADRID TOLEDO (KM 33),ILLESCAS,Spain,2332,n.a.,n.a.,n.a.,n.a.,n.a.,2,3,2,3,7,n.a.,n.a.,n.a.,n.a.,n.a.,23,23,25,33,38
314.,CERAMICA TUDELANA SA,"CARRETERA ALFARO, S/N",TUDELA,Spain,2332,n.a.,1,1,1,2,2,2,2,2,4,n.a.,6,7,8,11,12,11,16,20,30
48.,CERAMICA VEREA SA,"LUGAR LANZA (SAN MAMED), S/N",MESIA,Spain,2332,n.a.,8,8,8,7,6,7,8,7,6,n.a.,44,44,43,42,39,40,44,44,47
80.,CERAMICA VIRGEN DE LAS NIEVES SL,"CARRETERA SAN VICENTE (KM 9,5)",AGOST,Spain,2332,n.a.,1,1,1,1,1,1,1,2,3,n.a.,8,7,7,6,6,9,10,11,19
621.,CERAMICA XUNQUEIRA SOCIEDAD ANONIMA,LUGAR VEIGACHA,XUNQUEIRA DE ESPADANEDO,Spain,2332,n.a.,0,0,1,1,1,2,2,3,3,n.a.,7,7,10,11,26,30,32,30,36
180.,CERAMICA ZARATAN SA,"CAMINO VALDEZONO, S/N",VALLADOLID,Spain,2332,n.a.,2,2,2,2,2,2,2,2,3,n.a.,23,23,20,18,15,14,14,19,19
1002.,CERAMICAS ALONSO SL,"LUGAR EXTRAMUROS, S/N",AYELO DE RUGAT,Spain,2332,n.a.,2,2,n.a.,2,2,2,2,3,5,n.a.,22,23,n.a.,25,23,28,23,20,46
683.,CERAMICAS BELLIDO SL,"POLIGONO INDUSTRIAL LA PAZ, 27 PAR",TERUEL,Spain,2332,n.a.,0,0,n.a.,0,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,1,1,1,2,5
1020.,CERAMICAS CALAF SA,"CARRETERA DE FOLQUER-JORBA (KM 38,200)",CALAF,Spain,2332,n.a.,2,3,2,2,3,3,4,4,6,n.a.,25,25,26,26,35,43,42,39,42
779.,CERAMICAS DE MIRA SOCIEDAD LIMITADA,"CARRETERA FUENTE DEL REBOLLO, S/N",MIRA,Spain,2332,n.a.,3,3,2,3,3,4,4,6,9,n.a.,25,23,19,19,28,34,34,29,6
455.,CERAMICAS DEL FOIX SA,"AVENIDA PAISOS CATALANS (PG CASANOVA), 27",SANTA MARGARIDA I ELS MONJOS,Spain,4613,n.a.,n.a.,51,49,n.a.,70,96,87,87,121,n.a.,n.a.,23,69,n.a.,191,194,192,178,245
834.,CERAMICAS DEL MINO CARMEN UBEIRA Y COMPANIA SL,"LUGAR OLEIROS (SANTA MARIA P ), S/N",SALVATERRA DE MINO,Spain,2332,n.a.,2,2,1,2,1,2,2,3,5,n.a.,18,14,15,18,21,20,20,22,30
1025.,CERAMICAS EL PROGRESO SA,"LUGAR OS BARREIROS, S/N",MALPICA DE BERGANTINOS,Spain,2320,n.a.,0,0,0,0,1,1,1,1,2,n.a.,5,6,6,6,9,24,29,30,27
100.,CERAMICAS FANAL SA,"CALLE CAMI DEL COLADOR (PG IND EL COLOMER), 21",ONDA,Spain,2331,n.a.,23,23,23,26,25,25,25,25,32,n.a.,91,89,89,89,89,89,90,90,99
797.,CERAMICAS JORNET SA,"CALLE COLOM, 97",GUADASSUAR,Spain,2332,n.a.,1,1,1,1,1,1,1,2,4,n.a.,15,15,12,14,18,18,20,23,28
2.,CERAMICAS LAS LOSAS SL,CARRETERA NAVALPINO (KM 1),GUADAMUR,Spain,2331,n.a.,0,1,0,0,0,0,1,1,1,n.a.,13,9,10,11,11,12,15,15,23
769.,CERAMICAS MYR SL,"CARRETERA CASTELLON-TERUEL, S/N AV CASTELLON N 33",ALCORA,Spain,2331,n.a.,16,15,15,16,13,10,10,10,13,n.a.,63,59,60,61,57,51,50,55,68
963.,CERAMICAS NOMDEDEU SA,"CALLE LUCENA (CR GRAO-TERUEL), S/N",ALCORA,Spain,2331,n.a.,11,11,10,9,6,5,5,5,7,n.a.,53,51,48,46,47,48,47,46,50
607.,CERAMICAS PRINCEP SL,"LUGAR DESPOBLAT, S/N",SANTA LLOGAIA D'ALGUEMA,Spain,2332,n.a.,n.a.,0,0,0,0,0,0,1,2,n.a.,n.a.,1,1,2,2,2,6,12,17
718.,CERAMICAS SAZA SA,"CAMINO JAMBRINA, S/N",CORRALES DEL VINO,Spain,2332,n.a.,0,0,0,2,2,2,2,3,5,n.a.,3,3,3,9,12,18,27,24,33
265.,CERAMICAS VALERA SOCIEDAD ANONIMA,"CALLE CANALEJAS, S/N",SANTA CRUZ DE MUDELA,Spain,2332,n.a.,1,1,1,1,2,3,3,4,7,n.a.,20,17,16,20,23,32,41,61,73
97.,CERAMICAS VIDAL BENEYTO SL,"CARRETERA SEGORBE TABERNES VALLDIGNA, KM 60.100",TURIS,Spain,2332,n.a.,0,0,0,0,0,0,0,1,3,n.a.,n.a.,1,n.a.,6,9,6,9,19,27
929.,CERAMOSA SOCIEDAD LIMITADA,"AVENIDA CIUTAT D'ALACANT, S/N",SUECA,Spain,4673,n.a.,n.a.,6,6,5,5,6,7,8,16,n.a.,n.a.,18,18,22,33,31,36,73,90
574.,CERANOR SA,"CALLE GENERAL ARRANDO, 9 BIS BAJO",MADRID,Spain,2332,n.a.,n.a.,20,20,27,36,37,34,33,44,n.a.,n.a.,78,81,101,124,126,139,149,160
236.,CERFRIT SA,"POLIGONO INDUSTRIAL (AP CORREOS 21), SECR II PARC 1",NULES,Spain,2030,n.a.,14,21,21,26,29,29,27,26,19,n.a.,39,43,44,42,41,43,41,50,62
959.,CERLAT SA,"CARRETERA RIBESALBES (APDO CORREOS 174), S/N",ONDA,Spain,2331,n.a.,10,11,12,13,13,15,15,13,19,n.a.,51,52,53,71,80,98,96,99,117
85.,CERPA SL,CARRETERA VIVER-PUERTO BURRIANA (KM 28),ONDA,Spain,2331,n.a.,22,22,21,25,23,20,19,17,19,n.a.,96,95,96,85,74,73,68,76,82
788.,CESAN SL,"CALLE JOSE ORTEGA Y GASSET, 73 PISO 6 A",MADRID,Spain,2332,n.a.,0,0,0,0,0,1,3,4,7,n.a.,n.a.,n.a.,n.a.,10,20,21,33,40,51
511.,CICOGRES SA,"CARRETERA LA POBLA TORNESA ((VILLAFAMES LA POBLA TORNESA)), S/N",VILAFAMES,Spain,2331,n.a.,41,43,38,31,27,27,24,19,19,n.a.,134,121,122,120,110,106,95,89,108
509.,CIUDAD AGROALIMENTARIA DE TUDELA SL,"POLIGONO LA SERNA (C/D), S/N",TUDELA,Spain,3511,n.a.,8,8,11,10,10,9,6,1,0,n.a.,3,3,4,5,5,6,5,5,3
728.,CLARIANA SA,"AVENIDA ALEMANYA, 48",VILLARREAL,Spain,1712,n.a.,16,18,19,21,24,24,22,20,31,n.a.,74,82,87,93,94,93,93,98,130
604.,CODECAR ALCALA SL,"POLIGONO INDUSTRIAL RED (CL 13), PARC 34",ALCALA DE GUADAIRA,Spain,4676,n.a.,n.a.,n.a.,n.a.,n.a.,1,1,1,1,2,n.a.,n.a.,n.a.,n.a.,n.a.,6,5,5,5,5
596.,CODICER 95 SL,AVENIDA ALCORA (KM 10'5),CASTELLON,Spain,2332,n.a.,22,20,17,18,21,19,20,18,17,n.a.,88,87,79,82,87,89,85,75,77
143.,COGENERACION CREVILLENTINA AIE,"PARTIDA COSTERA DELS PEDRES, S/N",CREVILLENT,Spain,3511,n.a.,n.a.,0,0,3,5,3,1,3,2,n.a.,n.a.,n.a.,1,2,3,4,3,3,3
228.,COGENERACION DEL NOROESTE SL,"LUGAR FORMARIS, S/N",SANTIAGO DE COMPOSTELA,Spain,3511,n.a.,35,38,40,42,48,43,35,20,27,n.a.,12,12,12,12,12,12,12,6,6
225.,COGENERACION GEQUISA SA,CARRETERA MIRANDA A PUENTELARRA (KM 4),LANTARON,Spain,3511,n.a.,12,17,16,16,18,17,13,11,17,n.a.,5,5,5,5,4,4,4,4,4
305.,COGENERACION PRAT SA,"CALLE NICOLAS MARIA URGOITI, 42",EL PRAT DE LLOBREGAT,Spain,3511,n.a.,n.a.,n.a.,n.a.,n.a.,9,7,11,11,12,n.a.,n.a.,n.a.,n.a.,n.a.,4,4,4,5,5
891.,COGENERACION TIERRA ATOMIZADA SA,"PARTIDA FOYES FERRAES, S/N",ALCORA,Spain,3511,n.a.,n.a.,n.a.,n.a.,n.a.,16,18,14,14,20,n.a.,n.a.,n.a.,n.a.,n.a.,1,1,1,1,1
601.,COLOR-ESMALT SOCIEDAD ANONIMA,"PASEO INDEPENDENCIA, 21 . PISO 3  - 6",ZARAGOZA,Spain,2059,n.a.,14,17,17,13,12,14,14,13,18,n.a.,70,70,65,65,65,67,64,70,92
888.,"COLORKER, SA","CARRETERA CV-16, KM 21",L'ALCORA,Spain,2331,n.a.,54,45,43,45,45,46,46,48,61,n.a.,262,224,212,219,222,229,239,294,390
21.,COLORONDA SOCIEDAD LIMITADA,"AVENIDA REAL DE EXTREMADURA, 11 - 13",ONDA,Spain,2349,n.a.,36,36,33,34,31,29,29,25,32,n.a.,92,87,86,82,78,78,78,83,84
342.,COLT TECHNOLOGY SERVICES SA,"CALLE TELEMACO, 5",MADRID,Spain,6190,n.a.,152,142,172,199,206,214,210,204,197,n.a.,235,271,295,254,248,243,244,247,239
979.,COMERCIAL ANDURINA SA,"POLIGONO CEAO CL LOS TRASNPORTES,, 3",LUGO,Spain,4639,n.a.,n.a.,n.a.,n.a.,2,3,4,4,9,7,n.a.,n.a.,n.a.,n.a.,18,17,19,22,22,23
215.,COMERCIAL AYMERICH SA,"CARRETERA SALADEURES -  AFUERAS, S/N",SANTA EUGENIA DE BERGA,Spain,2332,n.a.,1,1,1,1,1,1,1,1,3,n.a.,8,6,7,7,9,12,14,23,29
145.,"COMERCIAL E INDUSTRIAL ARIES, SA",CARRETERA GAVA A AVINYONET (BV 2411 KM 16),OLESA DE BONESVALLS,Spain,2352,n.a.,10,12,11,10,10,11,11,10,12,n.a.,55,54,48,48,43,59,81,58,62
229.,COMPANIA ENERGETICA PARA EL TABLERO SA,"CALLE CASARES QUIROGA, 9 BAJO",A CORUNA,Spain,3511,n.a.,31,0,18,46,49,36,29,37,45,n.a.,5,2,3,3,4,3,3,3,3
396.,COMPANIA ESPANOLA DE LAMINACION SL,"CALLE FERRALLA (PG SANT VICENC), 12",CASTELLBISBAL,Spain,2452,n.a.,838,924,949,"1,019","1,102","1,205","1,079",956,"1,522",n.a.,836,839,802,805,881,918,962,"1,070","1,194"
244.,COMPANIA ESPANOLA DE PETROLEOS SAU,"PASEO CASTELLANA, 259 TORRE CEPSA",MADRID,Spain,1920,n.a.,"18,066","19,964","26,242","27,636","28,847","27,239","22,130","18,409","25,269",n.a.,"10,149","10,816","11,191","11,526","11,982","11,912","11,826","11,807","11,809"
261.,COMPANIA VALENCIANA DE ALUMINIO BAUX SL,"CALLE CHARLES ROBERT DARWIN (PQ. TECNOLOGICO), 9",PATERNA,Spain,2442,n.a.,83,85,83,71,77,98,89,62,93,n.a.,184,180,171,178,183,179,181,168,182
22.,CONSERVAS EL CIDACOS SA,CARRETERA CALAHORRA (KM 1),AUTOL,Spain,1089,n.a.,270,239,221,217,198,168,160,145,126,n.a.,490,426,538,491,410,426,401,390,399
559.,CONSERVAS VEGETALES DE EXTREMADURA SA,"CARRETERA VILLAFRANCO A BALBOA, KM 1.5",BADAJOZ,Spain,1039,n.a.,121,105,75,73,63,60,72,74,50,n.a.,180,171,152,149,155,156,164,158,143
634.,"CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A.",CALLE JOSE MIGUEL ITURRIOZ 26,BEASAIN,Spain,3020,n.a.,"1,334","1,288","1,452","1,539","1,727","1,732","1,587","1,270","1,046",n.a.,"7,587","7,581","8,206","7,632","6,979","6,952","7,094","6,489","4,758"
734.,"CORPORACION ALIMENTARIA PENASANTA, SA","LUGAR LA SIERRA (POL. DE GRANDA), S/N",SIERO,Spain,1051,n.a.,650,651,684,683,695,728,748,734,860,n.a.,"1,216","1,205","1,233","1,245","1,262","1,208","1,154","1,175","1,390"
308.,CORPORACION YGNUS AIR SA,"AVENIDA MANOTERAS, 26",MADRID,Spain,5110,n.a.,15,15,16,17,20,28,17,18,22,n.a.,43,42,39,40,43,75,53,64,65
552.,CORRUGADOS AZPEITIA SL,"CALLE ERREKALDE KALEA, 1",AZPEITIA,Spain,2410,n.a.,0,0,1,27,67,183,359,366,586,n.a.,n.a.,n.a.,n.a.,245,288,420,441,443,442
434.,COSENTINO SAU,"CALLE GOYA, 2",MACAEL,Spain,2370,n.a.,412,370,295,268,245,224,237,217,261,n.a.,"1,743","1,467","1,247","1,145","1,033","1,052","1,041","1,008","1,011"
530.,COTTOCER SL,"CARRETERA VILARREAL ((CV-20)), KM 6,450",ONDA,Spain,2331,n.a.,17,19,22,18,15,13,12,13,21,n.a.,49,49,56,53,49,44,46,55,86
735.,COTTON SOUTH SL,"CARRETERA BENALUA (A FONELAS), KM 3",FONELAS,Spain,1711,n.a.,17,17,18,17,18,28,16,14,16,n.a.,63,63,62,58,57,61,58,53,66
9.,COVESTRO SL.,"CALLE ENTREVIAS (PG IND INDUSTRIAL QUIMICO SUR), S/N",TARRAGONA,Spain,2013,n.a.,274,301,335,352,298,279,269,213,238,n.a.,350,344,318,325,324,313,325,331,300
473.,COVISLAN SL,"CALLE FARADAY, 140 P. BJ",TERRASSA,Spain,3511,n.a.,0,0,0,0,0,3,2,2,2,n.a.,1,1,1,1,1,1,2,1,1
768.,CRIADO HERMANOS SL,"AVENIDA REYES DE ESPANA, S/N",SALAMANCA,Spain,4673,n.a.,1,2,2,2,2,3,4,4,7,n.a.,12,12,15,18,24,29,37,46,46
41.,CRISNOVA VIDRIO SA,"POLIGONO INDUSTRIAL LOS VILLARES, S/N",CAUDETE,Spain,2313,n.a.,82,80,73,71,69,61,54,50,53,n.a.,316,313,313,309,313,306,292,286,284
169.,CRISTAL CERAMICAS SOCIEDAD ANONIMA,"CARRETERA VIVER-PUERTO BURRIANA (KM 55,5)",ONDA,Spain,2331,n.a.,31,32,34,36,35,33,33,30,28,n.a.,143,148,147,145,147,146,149,149,140
313.,CYCASA CANTERAS Y CONSTRUCCIONES SA,"CALLE HENAO, 18 1 PLT",BILBAO,Spain,4211,n.a.,49,57,62,38,43,60,86,89,97,n.a.,295,329,226,144,173,237,250,236,261
826.,DALOPA SA,"CALLE FERRAZ, 13",MADRID,Spain,2332,n.a.,0,1,0,1,1,1,1,1,2,n.a.,8,13,2,7,8,19,23,28,35
638.,DEPURACION DESTILACION RECICLAJE SL,"LUGAR PUNTA LARANXO, S/N",BOIRO,Spain,3511,n.a.,9,12,7,7,8,6,5,5,5,n.a.,6,5,5,5,2,5,6,6,6
841.,DERETIL SA,"CALLE VILLARICOS, S/N",CUEVAS DEL ALMANZORA,Spain,2014,n.a.,114,120,109,109,113,105,112,118,126,n.a.,188,173,173,173,182,202,228,245,263
987.,DICEPA PAPELERA DE ENATE SL,"CARRETERA TARRAGONA-SAN SEBASTIAN (ENATE. HUESCA KM 7,7)",BARBASTRO,Spain,1712,n.a.,30,33,24,15,14,14,13,11,12,n.a.,48,46,48,48,46,46,46,45,46
870.,DOBON Y CIA SOCIEDAD ANONIMA,"CALLE DE BARBASTRO, 38",ALCOLEA DE CINCA,Spain,2332,n.a.,0,0,0,0,0,0,1,1,2,n.a.,9,9,6,8,12,14,15,15,20
529.,DOLOMIAS DE ARAGON SL,"PASEO INDEPENDENCIA, 21 3 PLT",ZARAGOZA,Spain,0729,n.a.,n.a.,3,3,3,3,3,3,3,3,n.a.,n.a.,40,40,20,24,22,22,18,17
847.,DOLOMITAS DEL NORTE SA,"BARRIO SANTULLAN, S/N",CASTRO URDIALES,Spain,2352,n.a.,15,17,19,18,19,21,22,21,26,n.a.,54,55,60,60,61,67,64,67,74
341.,DOW CHEMICAL IBERICA SL,"CALLE RIBERA DEL LOIRA, 4 - 6 ED IRIS, PLANTA 4",MADRID,Spain,2016,n.a.,"1,110","1,255","1,277","1,265","1,454","1,573","1,517","1,270","1,619",n.a.,719,687,665,667,680,739,701,717,857
497.,DS SMITH PACKAGING PENEDES SA.,CARRETERA BP- 2151 (CONFLUENCIA C-15),SANT PERE DE RIUDEBITLLES,Spain,1721,n.a.,26,73,66,53,45,48,42,37,56,n.a.,102,100,96,96,96,97,93,92,98
353.,DUAL GRES SA,"CARRETERA VIVER-PUERTO BURRIANA, KM 56,9",ONDA,Spain,2331,n.a.,10,10,11,11,10,7,8,7,10,n.a.,47,47,48,46,48,47,44,44,47
775.,DUPONT ASTURIAS SL,"LUGAR TAMON (LG VALLE), S/N",CARRENO,Spain,2060,n.a.,143,144,160,167,166,154,127,109,128,n.a.,772,745,767,797,825,835,820,760,752
986.,DYNASOL ELASTOMEROS SAU,"CALLE MENDEZ ALVARO, 44",MADRID,Spain,2017,n.a.,169,181,189,213,245,241,220,137,202,n.a.,194,195,211,178,179,181,175,190,194
893.,ECOCARBURANTES ESPANOLES SA,"CARRETERA NACIONAL 343, KM 7.5",CARTAGENA,Spain,2014,n.a.,n.a.,146,123,155,169,160,139,120,154,n.a.,n.a.,69,68,74,81,82,75,75,75
820.,EDP ESPANA SA.,"PLAZA DE LA GESTA, 2",OVIEDO,Spain,3511,n.a.,n.a.,"4,109","4,135","4,236","4,396","4,286","3,756","2,957","2,958",n.a.,n.a.,"1,495","1,526","1,587","1,655","1,690","1,682","1,627","1,654"
392.,EIFFAGE INFRAESTRUCTURAS SA,"CALLE RIO VIEJO, 3",DOS HERMANAS,Spain,4211,n.a.,60,94,66,67,80,114,137,162,157,n.a.,830,435,365,365,396,496,704,861,767
247.,EL BARCO SL,"CARRETERA ALCORA, S/N",ONDA,Spain,2331,n.a.,n.a.,6,8,7,9,8,7,6,7,n.a.,n.a.,47,51,49,52,57,63,51,59
196.,EMIGRES SL,"URBANIZACION VINYALS (PARTIDA), S/N",ALCORA,Spain,2331,n.a.,37,32,28,29,24,21,18,12,11,n.a.,115,99,96,92,86,66,61,59,55
29.,EMPRESA MIXTA DE AGUAS DE LAS PALMAS SOCIEDAD ANONIMA,"AVENIDA JUAN CARLOS I (ED LAS RAMBLAS), 29 PLANTAS 2 Y 3",LAS PALMAS DE GRAN CANARIA,Canary Islands (Spain),3600,n.a.,57,54,53,54,56,58,59,56,59,n.a.,294,290,286,284,301,313,314,317,324
546.,ENCE ENERGIA Y CELULOSA S.A.,PASEO DE LA CASTELLANA 35,MADRID,Spain,1711,n.a.,613,673,700,891,828,839,834,551,712,n.a.,877,852,838,"1,010","1,073","1,323","1,663","1,654","2,014"
88.,ENDEKA CERAMICS SA,CARRETERA CABANES VALL D'ALBA (KM 4),VALL D'ALBA,Spain,2030,n.a.,53,53,56,80,82,94,89,68,73,n.a.,158,155,164,161,164,160,160,163,175
475.,ENDESA GENERACION SA,"AVENIDA LA BORBOLLA, 5",SEVILLA,Spain,3511,n.a.,"3,634","4,824","4,224","4,330","5,232","4,520","3,319","3,457","4,671",n.a.,"1,532","1,622","1,693","1,792","1,925","2,047","2,244","2,261","2,474"
263.,ENERCRISA SA,"CALLE MARIA DE MOLINA, 37 6",MADRID,Spain,3511,n.a.,18,25,27,30,30,25,24,22,23,n.a.,15,15,15,15,15,16,16,16,16
199.,"ENERGIAS ALTERNATIVAS MURCIANAS, SA","CALLE ANTONIO MAURA, 18 - PISO 1 B",MADRID,Spain,3511,n.a.,n.a.,0,0,16,19,15,15,15,13,n.a.,n.a.,n.a.,1,1,1,1,1,1,1
692.,ENERGYWORKS CARBALLO SL,"CARRETERA AC- 552 (- KM 34,5)",CARBALLO,Spain,3511,n.a.,8,9,9,9,9,9,7,7,7,n.a.,8,8,7,8,7,7,7,7,7
933.,ENERGYWORKS MONZON SL,PARTIDA PAULES,MONZON,Spain,3511,n.a.,n.a.,n.a.,1,17,20,18,10,15,15,n.a.,n.a.,n.a.,1,1,1,1,2,1,1
666.,ENERGYWORKS VILLARROBLEDO SOCIEDAD LIMITADA,"AVENIDA REYES CATOLICOS, 135",VILLARROBLEDO,Spain,3511,n.a.,15,18,16,16,20,22,18,17,20,n.a.,11,11,11,12,12,12,12,12,12
183.,ENGIE CARTAGENA SL.,"CALLE TORRELAGUNA, 79",MADRID,Spain,3511,n.a.,109,111,110,105,111,108,114,156,110,n.a.,45,45,n.a.,n.a.,1,1,1,1,1
501.,ENGIE CASTELNOU SL.,"CALLE TORRELAGUNA, 79",MADRID,Spain,3511,n.a.,28,21,34,33,30,39,115,106,257,n.a.,28,28,29,29,30,30,33,30,30
388.,EPIFANIO CAMPO SL,"CALLE O CRUCEIRO (LG VILLALONGA), S/N",SANXENXO,Spain,2332,n.a.,2,2,1,1,2,2,2,3,7,n.a.,27,26,23,24,32,37,37,41,44
939.,ESMALDUR SA,"CARRETERA CV-16, S/N KM. 16.600",SANT JOAN DE MORO,Spain,2349,n.a.,12,13,13,13,12,10,9,9,12,n.a.,47,52,43,41,40,41,39,44,37
