Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Italy,Operator Holding Account,IDEAL STANDARD INDUSTRIALE S.R.L.,Via Domodossola 19,Milano,,,,,,,,,23926,23511,23091,22665,22236,21802,21364,20923,,,,,,,,,20267,21262,24157,24822,,,,,,,,,,,,,20267,21262,24157,24822,,,,
Italy,Operator Holding Account,IDROBLINS S.r.l.,"C.so XXI Aprile, 43",CROVA,6542,6542,6542,6743,6743,6743,6743,6743,0,0,0,0,0,0,0,0,6480,6581,7000,6172,6470,6091,3161,1239,0,0,,,,,,,,,20061,6172,6470,6091,3161,1239,,,,,,,,
Italy,Operator Holding Account,IES-Italiana Energia e Servizi SpA,"di Sottoripa, 1/A",GENOVA,388579,388579,388579,316479,316479,316479,316479,316479,294449,286623,0,0,0,0,0,0,376150,389621,412310,403831,377391,407721,415316,354443,355335,71236,,,,,,,376150,389621,412310,403831,377391,407721,415316,354443,355335,71236,,,,,,
Italy,Operator Holding Account,ILA LATERIZI S.R.L.,Via Melo da Bari n° 227,Bari,,,,,,,,,46673,17996,22522,34699,34041,33377,32705,32031,,,,,,,,,16669,18085,28291,30010,,,,,,,,,,,,,16669,18085,28291,30010,,,,
Italy,Operator Holding Account,ILAS ALVEOLATER S.R.L. IN LIQUIDAZIONE,VIA SAN ROCCO 45,LUCERA (FG),,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
Italy,Operator Holding Account,ILVA S.p.A. in Amministrazione Straordinaria,"Viale Certosa, 239",MILANO,8990516,8990516,8990516,13255657,13255657,13255657,13255657,13378823,14663517,13987508,13737355,13484595,13229113,12971143,12709960,12447868,10148024,10679067,10620258,10776465,5164569,8606105,10105077,10254594,6970829,7419236,6256981,6813395,,,,,10148024,10679067,10620258,10776465,5164569,8606105,10105077,10254594,6970829,7419236,6256981,6813395,,,,
Italy,Operator Holding Account,ILVA S.p.A. in Amministrazione Straordinaria,"Viale Certosa, 239",MILANO,29490,29490,29490,31358,31358,31358,31358,31358,164979,162114,159214,156285,153324,150334,147307,144270,27659,26400,21530,22335,20107,21662,26115,28509,121936,115015,106460,111247,,,,,27659,26400,21530,22335,20107,21662,26115,28509,121936,115015,106460,111248,,,,
Italy,Operator Holding Account,ILVA S.p.A. in Amministrazione Straordinaria,"Viale Certosa, 239",MILANO,2395690,2395690,2395690,218474,218474,218474,218474,218474,104146,73763,72444,71111,96789,94902,92991,91073,1191627,79900,60776,47699,35071,37980,37304,30199,51683,42099,49217,64930,,,,,1191627,79900,60776,47699,35071,37980,37304,30199,51683,42099,49217,64930,,,,
Italy,Operator Holding Account,INALCA SOCIETA' PER AZIONI,Via Spilamberto 30/C,Castelvetro di Modena (MO),,,,28840,28840,28840,28840,28840,,,,,,,,,,15071,16220,15821,16816,19044,17939,19227,Excluded,Excluded,Excluded,Excluded,,,,,,15071,16220,15821,16816,19044,17939,19227,,,,,,,,
Italy,Operator Holding Account,INALCA SOCIETA' PER AZIONI,Via Spilamberto 30/C,Castelvetro di Modena (MO),,,,,,,,,,,,,,,,,,,4769,0,Not Reported,Not Reported,,,,,,,,,,,,,4769,,,,,,,,,,,,,
Italy,Operator Holding Account,INDENA SPA,"Viale Ortles, 12",MILANO,12155,12155,12155,12995,12995,12995,12995,12995,10103,9928,9750,9571,9389,9206,9021,8835,15443,14142,13141,12642,12343,10683,12355,12431,12047,12225,11662,16956,,,,,15443,14142,13141,12642,12343,10683,12355,12431,12047,12225,11662,16956,,,,
Italy,Operator Holding Account,INDUSTRIA CALCE CASERTANA SRL,"VIA APPIA ANTICA, 12",CASAGIOVE,48440,48440,48440,83894,92976,92976,92976,115402,91159,89575,87973,86354,84718,83066,81394,79715,52018,50895,51214,72744,54907,82302,108060,98765,80663,96722,75839,100069,,,,,,52018,102109,72744,54907,82302,108060,98765,80663,96722,75839,100069,,,,
Italy,Operator Holding Account,INDUSTRIA CALCE FRANCESCO VOZZA S.R.L.,"VIA APPIA ANTICA, 12",CASAGIOVE,23984,23984,23984,22426,22426,22426,22426,0,,,,,,,,,13484,22089,23507,16682,1052,0,0,,,,,,,,,,,13484,45596,16682,1052,,,,,,,,,,,
Italy,Operator Holding Account,Industria Cartaria Fenili S.p.A.,Via XXV Aprile 9/13 Loc. Badia Pozzeveri,Altopascio (LU),,,,5587,6613,6613,6613,6613,5067,4979,4890,4800,4709,4617,4525,4431,,,,6048,7309,7094,7236,6739,7293,7190,6846,6637,,,,,,,,6048,7309,7094,7236,6739,7293,7190,6846,6637,,,,
Italy,Operator Holding Account,INDUSTRIA CARTARIA PIERETTI S.P.A.,"Via del Fanuccio, 128",CAPANNORI,26781,26781,26781,30727,30727,30727,30727,30727,35520,34904,34280,33648,33011,32368,31716,31061,34805,36167,38761,36376,38619,40945,44669,44286,44261,44377,44821,42718,,,,,,70972,38761,36376,38619,40945,44669,44286,44261,44377,44821,42718,,,,
Italy,Operator Holding Account,INDUSTRIA CEMENTI GIOVANNI ROSSI S.P.A.,"Via Caorsana, 14",PIACENZA,370545,370545,370545,377713,377713,377713,377713,377713,164858,161994,0,0,0,0,0,0,375012,375516,378104,368019,310448,290656,277825,131031,153273,53703,,,,,,,,750528,378104,368019,310448,290656,277825,131031,153273,53703,,,,,,
Italy,Operator Holding Account,INDUSTRIA CEMENTI GIOVANNI ROSSI S.P.A.,"Via Caorsana, 14",PIACENZA,633956,633956,633956,649983,649983,649983,649983,649983,555750,546098,536331,526463,516488,506417,496220,485987,655817,556896,674243,593548,505306,426892,419025,386783,320765,309118,306961,330168,,,,,,1212713,674243,593548,505306,426892,419025,386783,320765,309118,306961,330168,,,,
Italy,Operator Holding Account,INDUSTRIA CEMENTI GIOVANNI ROSSI S.P.A.,"Via Caorsana, 14",PIACENZA,579465,579465,579465,592306,592306,592306,592306,592306,530865,521644,512315,502889,493361,483740,474000,464226,604120,584611,618599,578215,567272,534180,475440,395184,340000,284675,305959,325333,,,,,,1188731,618599,578215,567272,534180,475440,395184,340000,284675,305959,325333,,,,
Italy,Operator Holding Account,INDUSTRIA CHIMICA VALENZANA - I.C.V. S.P.A.,"DESMAN, 428",BORGORICCO,45093,45093,45093,12612,12612,0,0,0,,,,,,,,,6848,5802,5127,5770,7364,0,,,,,,,,,,,,12650,5127,5770,7364,,,,,,,,,,,
Italy,Operator Holding Account,INDUSTRIA ITALIANA LATERIZI S.R.L.,VIALE BIANCA MARIA,MILANO,,,,,,,,,19618,0,0,0,0,0,0,0,,,,,,,,,10863,0,,,,,,,,,,,,,,,10863,,,,,,,
Italy,Operator Holding Account,INDUSTRIA LATERIZI VOGHERESE S.p.A.,Via RAGIONE MAGENTA,CASEI GEROLA,,,,,,,,,35473,22786,22379,21967,21551,21131,20705,20279,,,,,,,,,15914,14696,12467,11824,,,,,,,,,,,,,15914,14696,12467,11824,,,,
Italy,Operator Holding Account,Industria Vetraria Valdarnese sc,"L.no G.Reni, 60",SAN GIOVANNI VALDARNO (AR),10524,10524,10524,10498,10498,10498,10498,10498,7544,7413,7281,7147,7011,6875,6736,6598,8691,7652,8175,6236,6726,5986,6518,6140,5453,6477,6852,5403,,,,,,8691,15827,6236,6726,5986,6518,6140,5453,6477,6852,5403,,,,
Italy,Operator Holding Account,"INDUSTRIAL TILES ACHIEVEMENTS SPA abbreviabile in ""ITA SPA""",VIA XXV APRILE 12,SALVATERRA DI CASALGRANDE,,,,,,,,,3695,3631,3566,3500,3435,3367,3300,3232,,,,,,,,,3633,3591,3982,4170,,,,,,,,,,,,,3633,3591,3982,4170,,,,
Italy,Operator Holding Account,"INDUSTRIAL TILES ACHIEVEMENTS SPA abbreviabile in ""ITA SPA""",VIA XXV APRILE 12,SALVATERRA DI CASALGRANDE,,,,,,,,,14652,9866,9689,9511,9330,9149,8965,8780,,,,,,,,,9854,10806,10951,11856,,,,,,,,,,,,,9854,10806,10951,11856,,,,
Italy,Operator Holding Account,INDUSTRIE CARTARIE TRONCHETTI S.p.A.,"VIA PROVINCIALE LODOVICA, n.d.",BORGO A MOZZANO,15708,15708,15708,14933,14933,14933,14933,14933,16187,15906,15622,15334,15044,14751,14454,14155,17285,17628,17958,18162,18095,18141,18328,17705,17076,15717,16357,16179,,,,,,34913,17958,18162,18095,18141,18328,17705,17076,15717,16357,16179,,,,
Italy,Operator Holding Account,INDUSTRIE CARTARIE TRONCHETTI S.p.A.,"VIA PROVINCIALE LODOVICA, n.d.",BORGO A MOZZANO,28045,28045,28045,26588,26588,26588,26588,26588,27958,27473,26981,26485,25983,25476,24963,24449,28121,27697,27850,28479,29956,30690,31483,29490,30288,30419,30152,29411,,,,,,55818,27850,28479,29956,30690,31483,29490,30288,30419,30152,29411,,,,
Italy,Operator Holding Account,INDUSTRIE CERAMICHE PIEMME S.P.A.,Via Strada Statale 569 - n° 222,Solignano di Castelvetro (MO),,,,,,,,,62331,61249,60153,59046,57927,56798,55654,54507,,,,,,,,,60969,60946,62508,65046,,,,,,,,,,,,,60969,60946,62508,65046,,,,
Italy,Operator Holding Account,INDUSTRIE MATILDICHE S.R.L.,Strada Statale 467 nº45,CASALGRANDE (REGGIO EMILIA),,,,,,,,,15127,14864,14598,14329,9249,9068,8885,8703,,,,,,,,,14775,16102,16273,3587,,,,,,,,,,,,,14775,16102,16273,3587,,,,
Italy,Operator Holding Account,INDUSTRIE PICA S.p.a.,"SAN FANTINO BOTTIGLIANA, 22",ASTI,72087,72087,72087,,,,,,,,,,,,,,92581,90056,0,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,182637,,,,,,,,,,,,,,
Italy,Operator Holding Account,INDUSTRIE PICA S.P.A. - IN LIQUIDAZIONE,STRADA MONTEFELTRO 83,PESARO,,,,,,,,,28067,27580,27086,20251,19868,19480,19088,18694,,,,,,,,,21795,13955,12751,11437,,,,,,,,,,,,,21795,13955,12751,11437,,,,
Italy,Operator Holding Account,INDUSTRIE RIUNITE ODOLESI I.R.O. S.P.A.,"Via Brescia, 12",ODOLO,28368,28368,28368,48584,48584,48584,48584,48584,52298,51390,50471,49542,48604,47656,46697,45733,34941,30145,28442,53867,37669,32879,41582,42249,34462,33122,34633,37210,,,,,,65086,28442,53867,37669,32879,41582,42249,34462,33122,34633,37210,,,,
Italy,Operator Holding Account,INEOS MANUFACTURING ITALIA S.P.A.,"Via Piave, 6",ROSIGNANO MARITTIMO (LI),,,,,,,,,42069,41338,40599,39852,39097,38335,37563,36788,,,,,,,,,5458,4944,3636,2680,,,,,,,,,,,,,5458,4944,3636,2680,,,,
Italy,Operator Holding Account,INFINEUM ITALIA S.R.L.,"Via Paleocapa, 7",MILANO,29427,29427,29427,31503,31503,31503,31503,31503,26822,26355,25889,25422,24955,24488,24022,23555,35644,34431,32771,35012,30899,34124,36007,34516,39054,39074,35229,35239,,,,,29427,40648,32771,35012,30899,34124,36007,34516,39054,39074,35229,35239,,,,
Italy,Operator Holding Account,INNOVATEC S.P.A.,Via Bisceglie 76,Milano,33892,33892,33892,37388,37388,37388,37388,39090,31127,27856,24677,21599,18618,15734,12942,10251,32234,31726,41081,43329,49754,54627,47648,53788,59319,48917,42614,42718,,,,,,63960,41081,43329,49754,54627,47648,53788,59319,48917,42614,42718,,,,
Italy,Operator Holding Account,INNOVATEC S.P.A.,Via Bisceglie 76,Milano,,,,6560,6560,6560,6560,6560,3339,2988,2647,2316,1995,1685,1384,1095,,,2105,4094,5007,5823,5329,4975,5045,5130,7822,7990,,,,,,,2105,4094,5007,5823,5329,4975,5045,5130,7822,7990,,,,
Italy,Operator Holding Account,IPLOM S.p.A.,"piazza Velasca, 5",MILANO,268861,268861,268861,219997,219997,219997,219997,219997,143268,140780,138262,135718,133147,130550,127922,125284,200485,211131,201797,203552,204803,201462,189747,285431,261163,277515,253196,172648,,,,,200485,211131,201797,203552,204803,201462,189747,285431,261163,277515,253196,172648,,,,
Italy,Operator Holding Account,IREN AMBIENTE S.P.A.,"Strada Borgoforte, 22",Piacenza,,,,,,,,,508,7538,6678,5845,5038,4258,3502,2774,,,,,,,,,1515,9281,13117,11315,,,,,,,,,,,,,1515,9281,13117,11315,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,9906,9906,9906,8086,8086,8086,8086,8086,5963,5336,2363,1034,0,0,0,0,6851,6289,4801,4165,5484,10519,7184,9488,6439,2878,1205,382,,,,,,13140,16578,4165,5484,10519,7184,9488,6439,2878,1205,382,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,247696,232008,223042,286668,286668,286668,286668,286668,84712,70995,58628,50853,43834,37043,30471,24135,228960,231891,222257,224244,160528,177975,154759,136633,153127,127925,128573,162051,,,,,218963,241888,206149,224244,160528,177975,154759,136633,153127,127925,128573,162051,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,4704,4704,4704,3840,3840,3840,3840,3840,1736,1553,1376,602,259,219,180,142,2005,1234,548,803,1491,3315,1602,2094,1562,1218,743,408,,,,,2699,540,8868,803,1491,3315,1602,2094,1562,1218,743,408,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,8785,8785,8785,17863,17863,17863,17863,17863,22732,20343,8934,0,0,0,0,0,24536,30589,29082,29905,29934,32010,32400,33767,30901,7643,867,1285,,,,,24536,30589,59180,29905,29934,32010,32400,33767,30901,7643,867,1285,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,888665,1711188,1711188,1461734,1968248,1858173,1847895,1837617,331296,276328,226949,184701,159207,134541,110670,87658,1119253,1251794,1028334,1207826,1466830,1569986,1707707,1437127,1574003,1104833,961723,1187156,,,,,,2371047,1028334,1207826,1466830,1569986,1707707,1437127,1574003,1104833,961723,1187156,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,81177,81177,81177,118510,90998,70365,63487,0,,,,,,,,,73115,70963,65622,65736,66977,66924,37636,0,,,,,,,,,,144078,65622,65736,66977,66924,37636,,,,,,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,49547,49547,49547,43170,43170,43170,43170,43170,4007,3231,2546,0,0,0,0,0,40154,31293,10228,80,32,173,12,1,0,0,0,,,,,,,71447,10228,80,32,173,12,1,,,,,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,20617,20617,20617,16830,16830,16830,16830,16830,4742,0,0,0,0,0,0,0,18155,12784,21377,27153,34833,14839,3675,5017,2351,1720,1684,2545,,,,,,30939,21377,27153,34833,14839,3675,5017,2351,1720,1684,2545,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,66462,66462,66462,56137,56137,56137,56137,56137,8412,7289,6248,5284,4395,3686,3032,2401,71310,78570,67750,55247,39466,46180,38786,35442,31693,26547,24518,24732,,,,,,149880,67750,55247,39466,46180,38786,35442,31693,26547,24518,24732,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,,,,12153,12578,12578,12578,12578,6617,5922,0,0,0,0,0,0,,1666,3261,4818,7809,9697,7436,7800,8022,546,3112,333,,,,,,1666,13374,4818,7809,9697,7436,7800,8022,546,3112,333,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,,,,58213,58213,58213,58213,58213,13801,0,0,0,0,0,0,0,,,6084,11921,26248,45793,26731,15302,471,555,496,1283,,,,,,,6084,11921,26248,45793,26731,15302,471,555,496,1283,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,,,,,0,0,0,10858,5156,2307,2044,1788,770,650,534,423,,,,,423,3271,2461,3938,2478,3121,5087,1022,,,,,,,,,423,3271,2461,3938,2478,3121,5087,1022,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,,,,,,0,0,1301,7974,7136,6321,5531,4764,4023,3306,2615,,,,,,899,2713,3345,5396,5267,6002,6110,,,,,,,,,,899,2713,3345,5396,5267,6002,6110,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,,,,0,0,0,0,0,25867,23149,20507,17949,15472,13075,10755,8519,,,,,,,129082,591361,744495,452059,898777,873098,,,,,,,,,,,129082,591361,744495,452059,898777,873098,,,,
Italy,Operator Holding Account,IREN ENERGIA S.P.A.,Strada del Pansa n.c.,TORINO,1338721,362739,362739,2547775,2193623,1915553,1752844,1602403,0,0,0,0,0,0,0,0,1788520,1184819,1084493,1068488,1023430,939477,855233,635106,372980,393413,633906,765929,,,,,,2973339,1084493,1068488,1023430,939477,855233,635106,372980,393413,633906,765929,,,,
Italy,Operator Holding Account,IRENE S.R.L. IN LIQUIDAZIONE,"Via BISCEGLIE, 95",MILANO,209734,209734,209734,40421,40421,40421,40421,40421,,,,,,,,,161376,164804,153844,137894,143345,147447,20607,3680,0,,,,,,,,161376,164804,153844,137894,143345,147447,20607,3680,,,,,,,,
Italy,Operator Holding Account,ISAB S.R.L.,"EX SS 114 km 146, s.n.",PRIOLO GARGALLO - SR,2795096,2795096,2795096,371272,371272,371272,371272,371272,188930,175944,163254,150895,138858,127151,115761,104738,3089011,3033667,2935539,2593169,1553992,2408026,2566400,2858390,3111732,2677710,1929216,2284352,,,,,,3089011,5969206,2593169,1553992,2408026,2566400,2858390,3111732,2677710,1929216,2284352,,,,
Italy,Operator Holding Account,ISAB S.R.L.,"EX SS 114 km 146, s.n.",PRIOLO GARGALLO - SR,715305,715305,715305,587543,587543,587543,587543,587543,0,0,0,0,0,0,0,0,676985,592841,393995,396956,383615,407472,402664,309812,233648,241824,182768,193711,,,,,,676985,986836,396956,383615,407472,402664,309812,233648,241824,182768,193711,,,,
Italy,Operator Holding Account,ISAB S.R.L.,"EX SS 114 km 146, s.n.",PRIOLO GARGALLO - SR,974824,974824,974824,795692,795692,795692,795692,795692,565778,555951,546008,535962,525808,515554,505173,494756,774042,711380,875767,710211,627780,741654,760656,736712,613307,487879,495247,461740,,,,,,1485422,875767,710211,627780,741654,760656,736712,613307,487879,495247,461740,,,,
Italy,Operator Holding Account,ISAB S.R.L.,"EX SS 114 km 146, s.n.",PRIOLO GARGALLO - SR,1246905,1246905,1246905,1191476,1191476,1191476,1191476,1191476,1455067,1429794,1404223,1378387,1352271,1325902,1299204,1272413,1339294,1048095,1578316,1585154,1455179,1486959,1303908,1507154,1334251,1320326,1310375,1446486,,,,,,2387389,1578316,1585154,1455179,1486959,1303908,1507154,1334251,1320326,1310375,1446486,,,,
Italy,Operator Holding Account,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO - SOCIETA' PER AZIONI IN BREVE IPZS S.P.A.,"VERDI, 10",ROMA,31066,31066,31066,32921,32921,32921,32921,32921,,,,,,,,,20770,16585,15284,14358,13881,14175,9556,7775,Excluded,Excluded,Excluded,Excluded,,,,,,20770,31869,14358,13881,14175,9556,7775,,,,,,,,
Italy,Operator Holding Account,ITAL BIO GREEN S.R.L.,"Via Baione, 232",MONOPOLI,0,0,0,0,0,0,0,0,15232,13632,12074,10564,9100,7684,6314,4995,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Italy,Operator Holding Account,ITAL GREEN ENERGY S.R.L.,"Via Orti, 1/A",San Pietro di Morubio,0,0,0,6026,6771,6771,6771,12180,0,0,0,0,0,0,0,0,,0,0,7511,10623,18831,17826,19072,17725,16834,15575,19092,,,,,,,,7511,10623,18831,17826,19072,17725,16834,15575,19092,,,,
Italy,Operator Holding Account,ITAL GREEN ENERGY S.R.L.,"Via Orti, 1/A",San Pietro di Morubio,305,305,305,370,370,370,370,370,0,0,0,0,0,0,0,0,370,715,437,711,744,354,745,560,489,386,739,785,,,,,,1085,437,711,744,354,745,560,489,386,739,785,,,,
Italy,Operator Holding Account,ITAL GREEN OIL S.R.L.,Via Baione 200,Monopoli (BA),16168,16168,16168,17175,17175,17175,17175,17175,219,215,211,207,203,199,195,191,7372,3671,3626,2979,2858,2154,2775,11773,11539,13445,15877,15454,,,,,,11043,3626,2979,2858,2154,2775,11773,11539,13445,15877,15454,,,,
Italy,Operator Holding Account,ITALCALCE S.R.L.,"VIA SALISANO, 1",TERRACINA,71601,71601,71601,68836,68836,68836,68836,68836,60432,59383,58321,57248,56163,55068,53959,52846,70259,73156,64131,46184,58989,58779,61453,36399,34960,32246,30564,30278,,,,,,143415,64131,46184,58989,58779,61453,36399,34960,32246,30564,30278,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,948494,948494,948494,971883,971883,971883,971883,971883,911673,895838,879817,863628,847266,830744,814017,797231,1055882,1045567,1026099,962940,975726,970791,966203,872544,902424,987752,883724,687192,,,,,,2101449,1026099,962940,975726,970791,966203,872544,902424,987752,883724,687192,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,794060,794060,794060,796101,796101,796101,796101,796101,711526,379052,372217,365252,358151,350923,343538,336105,825420,835478,887716,907347,770992,749868,677789,624867,431443,393906,748942,864273,,,,,825420,835478,887716,907347,770992,749868,677789,624867,431443,393906,748942,864273,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,200776,200776,200776,202117,202117,202117,202117,202117,172852,0,0,0,0,0,0,0,200226,226001,212349,198916,160392,117233,115127,112125,2171,,,,,,,,200226,226001,212349,198916,160392,117233,115127,112125,2171,,,,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,186158,186158,186158,188784,188784,188784,188784,188784,154625,151939,149222,0,0,0,0,0,198270,179615,191619,183104,117729,142735,115772,111047,121027,165045,2354,,,,,,198270,179615,191619,183104,117729,142735,115772,111047,121027,165045,2354,,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,832013,832013,832013,837882,837882,837882,837882,837882,342346,0,0,0,0,0,0,0,878153,902489,873579,834097,336087,282872,232888,238977,3954,,,,,,,,878153,902489,873579,834097,336087,282872,232888,238977,3954,,,,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,268476,268476,268476,273021,273021,273021,273021,273021,117362,0,0,0,0,0,0,0,295419,287228,292639,282628,187623,188267,194871,112507,49754,,,,,,,,295419,287228,292639,282628,187623,188267,194871,112507,49754,,,,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,728013,728013,728013,736238,736238,736238,736238,736238,800767,393934,386889,758567,372575,365310,357954,350573,784625,805267,871704,765291,569348,614913,576138,474542,383563,391023,480933,338074,,,,,784625,805267,871704,765291,569348,614913,576138,474542,383563,391023,480933,338074,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,315555,315555,315555,324467,324467,324467,324467,324467,300002,0,0,0,0,0,0,0,378503,352136,371745,342082,273397,267344,247251,181797,8385,,,,,,,,378503,352136,371745,342082,273397,267344,247251,181797,8385,,,,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,212990,212990,212990,216490,216490,216490,216490,216490,105631,0,0,0,0,0,0,0,225216,246187,218570,254820,182583,163047,142521,74202,10673,,,,,,,,225216,246187,218570,254820,182583,163047,142521,74202,10673,,,,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,302749,302749,302749,305970,305970,0,0,0,,,,,,,,,326247,333812,368167,317694,214,0,,,,,,,,,,,326247,333812,368167,317694,214,,,,,,,,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,431953,431953,431953,438121,438121,438121,438121,438121,465053,456976,448803,440545,432198,423770,415238,406675,464875,479752,441624,403716,362357,291893,446205,331271,448939,501679,536138,542708,,,,,464875,479752,441624,403716,362357,291893,446205,331271,448939,501679,536138,542708,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,459588,459588,459588,465189,465189,465189,465189,465189,372044,183291,180013,0,0,0,0,0,463859,481310,461799,392152,301385,359522,227334,248555,125903,136545,1818,,,,,,463859,481310,461799,392152,301385,359522,227334,248555,125903,136545,1818,,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,517241,517241,517241,521227,521227,521227,521227,521227,408764,401664,394481,387222,379887,372479,364978,357452,546603,505804,498852,457861,316658,414996,389554,319973,384276,362866,313827,334815,,,,,546603,505804,498852,457861,316658,414996,389554,319973,384276,362866,313827,334815,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,507651,507651,507651,511539,511539,511539,511539,511539,,,,,,,,,543531,507737,485647,463371,332791,280162,231976,114365,0,,,,,,,,543531,507737,485647,463371,332791,280162,231976,114365,,,,,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,558388,558388,558388,561963,561963,561963,561963,561963,458379,450418,442363,434223,425996,417690,409279,400839,595893,571121,533659,539785,415670,372537,352040,299007,289808,295463,301460,284328,,,,,595893,571121,533659,539785,415670,372537,352040,299007,289808,295463,301460,284328,,,,
Italy,Operator Holding Account,ITALCEMENTI S.P.A.,"CAMOZZI, 124",BERGAMO,417646,417646,417646,427873,427873,427873,427873,427873,,,,,,,,,471055,404687,382002,440956,254125,272385,252714,122109,0,,,,,,,,471055,404687,382002,440956,254125,272385,252714,122109,,,,,,,,
Italy,Operator Holding Account,ITALFOND S.P.A.,"VIA INDUSTRIALE, 1",BAGNOLO MELLA,2308,2308,2308,14940,19157,19332,19332,19332,17238,16938,16635,16329,16020,15707,15391,15073,2404,2173,2209,15340,13552,13010,14604,14804,15808,15661,15367,15692,,,,,,4577,2209,15340,13552,13010,14604,14804,15808,15661,15367,15692,,,,
Italy,Operator Holding Account,ITALGEN S.P.A.,"Camozzi, 124",BERGAMO,207210,207210,207210,221588,0,0,0,0,,,,,,,,,110395,90606,78432,72771,0,0,,,,,,,,,,,110395,90606,78432,72771,,,,,,,,,,,,
